Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2021.03.09 03:30:00;Buy;0.01;EURUSD;1.18404;2021.03.09 09:48:14;1.18809;;;4.05
2021.03.08 18:45:00;Buy;0.01;EURUSD;1.18543;2021.03.09 09:30:04;1.18699;;-0.09;1.56
2021.03.08 15:00:00;Buy;0.01;EURUSD;1.18625;2021.03.09 09:28:57;1.1869;;-0.09;0.65
2021.03.05 17:30:00;Buy;0.01;GBPCAD;1.7500499999999999;2021.03.08 10:04:18;1.75359;;-0.05;2.79
2021.03.05 17:15:00;Buy;0.01;GBPCAD;1.75143;2021.03.08 10:01:14;1.7525300000000001;;-0.05;0.87
2021.03.05 18:15:02;Buy;0.03;AUDCAD;0.9714;2021.03.08 08:00:01;0.97478;;-0.09;8.02
2021.03.05 19:15:01;Buy;0.03;AUDCAD;0.97104;2021.03.08 06:30:00;0.97389;;-0.09;6.76
2021.02.26 13:00:01;Buy;0.02;AUDCAD;0.98268;2021.03.02 13:00:01;0.98546;;-0.12;4.39
2021.02.26 13:45:04;Buy;0.06;AUDCAD;0.98092;2021.03.02 05:37:57;0.98402;;-0.34;14.67
2021.02.26 12:00:04;Buy;0.02;AUDCAD;0.98553;2021.03.02 05:37:57;0.98402;;-0.12;-2.38
2021.02.26 13:45:04;Buy;0.06;AUDCAD;0.98094;2021.03.02 05:37:20;0.98367;;-0.34;12.92
2021.02.26 12:00:03;Buy;0.02;AUDCAD;0.98551;2021.03.02 05:37:20;0.98367;;-0.12;-2.9
2021.02.26 13:45:02;Buy;0.06;AUDCAD;0.98091;2021.03.02 05:37:18;0.98364;;-0.34;12.92
2021.02.26 12:00:00;Buy;0.02;AUDCAD;0.98556;2021.03.02 05:37:18;0.98364;;-0.12;-3.03
2021.02.26 06:45:02;Buy;0.02;AUDNZD;1.06587;2021.03.01 18:00:01;1.06946;;-0.15;5.22
2021.02.26 13:45:04;Buy;0.06;AUDCAD;0.98094;2021.03.01 17:59:21;0.9851;;-0.17;19.72
2021.02.26 12:00:04;Buy;0.02;AUDCAD;0.98552;2021.03.01 17:59:21;0.9851;;-0.06;-0.66
2021.02.26 18:15:00;Buy;0.06;AUDCAD;0.98027;2021.03.01 17:45:01;0.98395;;-0.17;17.44
2021.02.26 12:00:01;Buy;0.02;AUDCAD;0.98547;2021.03.01 17:45:01;0.98392;;-0.06;-2.45
2021.02.26 08:45:00;Buy;0.02;AUDNZD;1.06547;2021.03.01 12:45:12;1.06948;;-0.15;5.8
2021.02.25 22:45:02;Buy;0.02;AUDNZD;1.06809;2021.03.01 12:30:01;1.06914;;-0.3;1.52
2021.02.26 11:15:00;Buy;0.02;AUDNZD;1.06495;2021.03.01 11:15:03;1.06756;;-0.15;3.7800000000000002
2021.02.26 13:00:07;Buy;0.01;GBPUSD;1.38911;2021.03.01 09:15:05;1.39939;;-0.05;10.28
2021.02.26 13:00:07;Buy;0.01;GBPUSD;1.3890799999999999;2021.03.01 08:45:00;1.39923;;-0.05;10.15
2021.02.26 22:00:04;Buy;0.03;NZDCAD;0.91933;2021.03.01 04:30:05;0.9246;;;12.44
2021.02.26 18:15:00;Buy;0.06;AUDCAD;0.9803;2021.03.01 03:26:28;0.9861;;-0.17;27.42
2021.02.26 12:00:02;Buy;0.02;AUDCAD;0.98549;2021.03.01 03:26:28;0.9861;;-0.06;0.96
2021.02.26 12:45:03;Buy;0.02;AUDCAD;0.98496;2021.03.01 03:23:15;0.98528;;-0.06;0.5
2021.02.26 13:00:04;Buy;0.01;GBPUSD;1.3890799999999999;2021.03.01 03:00:00;1.39859;;-0.05;9.51
2021.02.26 10:00:02;Buy;0.01;GBPUSD;1.39138;2021.03.01 02:15:06;1.39819;;-0.05;6.8100000000000005
2021.02.26 10:00:00;Buy;0.01;GBPUSD;1.39145;2021.02.26 18:39:24;1.39609;;;4.64
2021.02.26 08:30:01;Sell;0.01;EURGBP;0.87148;2021.02.26 16:11:45;0.86737;;;5.75
2021.02.26 07:45:01;Sell;0.01;EURGBP;0.8705;2021.02.26 13:05:08;0.87004;;;0.64
2021.02.25 22:45:03;Buy;0.02;AUDNZD;1.06809;2021.02.26 02:26:44;1.07085;;-0.15;4.04
2021.02.25 22:45:02;Buy;0.02;AUDNZD;1.06809;2021.02.26 02:26:44;1.07166;;-0.15;5.22
2021.02.25 22:45:01;Buy;0.02;AUDNZD;1.0681;2021.02.26 02:26:44;1.07166;;-0.15;5.2
2021.02.25 22:45:00;Buy;0.02;AUDNZD;1.06809;2021.02.26 02:26:44;1.07085;;-0.15;4.04
2021.02.24 22:45:02;Sell;0.03;NZDCAD;0.9325;2021.02.26 02:26:43;0.92618;;-0.53;15
2021.02.22 17:00:00;Sell;0.02;AUDCAD;0.99783;2021.02.25 19:45:01;0.99385;;-0.45;6.35
2021.02.22 12:15:02;Sell;0.06;AUDCAD;0.99495;2021.02.25 19:37:39;0.99366;;-1.3599999999999999;6.17
2021.02.22 12:15:01;Sell;0.06;AUDCAD;0.99497;2021.02.25 19:37:39;0.99366;;-1.3599999999999999;6.27
2021.02.19 16:30:01;Sell;0.02;AUDCAD;0.99168;2021.02.25 19:37:39;0.99366;;-0.54;-3.16
2021.02.19 16:30:01;Sell;0.02;AUDCAD;0.99166;2021.02.25 19:37:39;0.99366;;-0.54;-3.19
2021.02.22 13:45:02;Sell;0.02;AUDCAD;0.99583;2021.02.25 17:15:00;0.99519;;-0.45;1.02
2021.02.22 15:45:01;Sell;0.02;AUDCAD;0.9968;2021.02.25 17:09:16;0.99507;;-0.45;2.77
2021.02.23 21:45:00;Buy;0.02;EURGBP;0.86117;2021.02.25 12:29:57;0.86374;;-0.84;7.28
2021.02.18 12:15:00;Buy;0.01;EURGBP;0.86665;2021.02.25 12:29:57;0.86374;;-0.71;-4.12
2021.02.24 03:00:04;Buy;0.01;EURGBP;0.86021;2021.02.25 12:15:01;0.86277;;-0.31;3.63
2021.02.24 03:15:01;Buy;0.02;EURGBP;0.85861;2021.02.25 10:26:26;0.86274;;-0.63;11.68
2021.02.18 15:45:01;Buy;0.01;EURGBP;0.86462;2021.02.25 10:26:26;0.86274;;-0.71;-2.66
2021.02.23 19:00:03;Buy;0.01;EURGBP;0.86176;2021.02.25 10:24:24;0.86254;;-0.41;1.1
2021.02.24 03:30:03;Buy;0.05;EURGBP;0.85685;2021.02.24 18:28:56;0.86154;;;33.02
2021.02.23 19:00:00;Buy;0.02;EURGBP;0.86169;2021.02.24 18:28:56;0.86154;;-0.21;-0.42
2021.02.18 10:45:00;Buy;0.01;EURGBP;0.8671;2021.02.24 18:28:56;0.86154;;-0.4;-7.83
2021.02.24 03:30:04;Buy;0.05;EURGBP;0.85686;2021.02.24 18:28:51;0.86149;;;32.6
2021.02.23 19:00:03;Buy;0.02;EURGBP;0.86178;2021.02.24 18:28:51;0.86149;;-0.21;-0.82
2021.02.18 10:45:02;Buy;0.01;EURGBP;0.8671;2021.02.24 18:28:51;0.86149;;-0.4;-7.9
2021.02.24 03:30:05;Sell;0.01;GBPCAD;1.7836699999999999;2021.02.24 17:45:04;1.77173;;;9.51
2021.02.22 13:15:02;Sell;0.02;AUDCAD;0.99545;2021.02.24 17:15:04;0.99438;;-0.18;1.7
2021.02.22 10:15:01;Sell;0.02;AUDCAD;0.99448;2021.02.24 17:15:01;0.99432;;-0.18;0.25
2021.02.22 13:15:00;Sell;0.06;AUDCAD;0.99549;2021.02.24 17:14:15;0.99419;;-0.54;6.2
2021.02.19 18:30:00;Sell;0.02;AUDCAD;0.99185;2021.02.24 17:14:15;0.99419;;-0.27;-3.7199999999999998
2021.02.24 09:15:01;Sell;0.01;GBPUSD;1.4196900000000001;2021.02.24 16:00:05;1.40971;;;9.98
2021.02.24 03:15:04;Sell;0.01;GBPUSD;1.41642;2021.02.24 15:30:02;1.41131;;;5.11
2021.02.22 13:45:03;Sell;0.02;AUDCAD;0.99582;2021.02.24 15:30:01;0.99462;;-0.18;1.9100000000000001
2021.02.24 03:15:04;Sell;0.01;GBPUSD;1.41645;2021.02.24 15:15:03;1.41183;;;4.62
2021.02.24 03:00:09;Sell;0.01;GBPCAD;1.77824;2021.02.24 15:00:09;1.77351;;;3.77
2021.02.24 03:00:07;Sell;0.01;GBPCAD;1.7782499999999999;2021.02.24 15:00:06;1.77342;;;3.85
2021.02.22 03:30:00;Sell;0.02;AUDCAD;0.99411;2021.02.24 14:45:01;0.99538;;-0.18;-2.02
2021.02.22 17:30:00;Sell;0.06;AUDCAD;0.99861;2021.02.24 14:45:00;0.99537;;-0.54;15.48
2021.02.24 03:30:03;Buy;0.01;EURGBP;0.85685;2021.02.24 13:30:04;0.86072;;;5.47
2021.02.24 03:30:01;Buy;0.01;EURGBP;0.85685;2021.02.24 13:30:03;0.86073;;;5.48
2021.02.24 03:15:00;Buy;0.01;EURGBP;0.85861;2021.02.24 13:14:17;0.85993;;;1.87
2021.02.22 02:30:01;Sell;0.02;AUDCAD;0.9941;2021.02.24 06:30:04;0.99586;;-0.18;-2.8
2021.02.22 17:30:01;Sell;0.06;AUDCAD;0.99861;2021.02.24 06:30:03;0.99584;;-0.54;13.21
2021.02.22 17:30:00;Sell;0.06;AUDCAD;0.99862;2021.02.24 00:05:02;0.99629;;-0.54;11.11
2021.02.22 01:45:00;Sell;0.02;AUDCAD;0.99365;2021.02.24 00:05:02;0.99629;;-0.18;-4.2
2021.02.19 23:05:04;Sell;0.02;AUDCAD;0.99288;2021.02.23 23:15:02;0.99594;;-0.18;-4.86
2021.02.22 16:00:00;Sell;0.06;AUDCAD;0.99713;2021.02.23 23:15:01;0.99593;;-0.27;5.72
2021.02.22 17:00:01;Sell;0.06;AUDCAD;0.99782;2021.02.23 17:24:05;0.99552;;-0.27;10.96
2021.02.19 23:31:10;Sell;0.02;AUDCAD;0.99305;2021.02.23 17:24:05;0.99552;;-0.18;-3.92
2021.02.23 04:00:16;Sell;0.02;AUDNZD;1.08245;2021.02.23 13:00:00;1.07881;;;5.33
2021.02.22 16:15:01;Sell;0.02;NZDCAD;0.92522;2021.02.23 09:15:09;0.92066;;-0.09;7.24
2021.02.18 10:15:02;Buy;0.01;EURGBP;0.86793;2021.02.23 09:00:08;0.86516;;-0.3;-3.9
2021.02.22 18:45:02;Buy;0.02;EURGBP;0.8636;2021.02.23 09:00:07;0.86517;;-0.21;4.42
2021.02.22 16:00:00;Sell;0.02;NZDCAD;0.92486;2021.02.23 07:30:04;0.92103;;-0.09;6.09
2021.02.22 16:15:00;Sell;0.02;NZDCAD;0.92522;2021.02.23 07:30:03;0.92105;;-0.09;6.63
2021.02.22 02:45:02;Sell;0.03;NZDCAD;0.92146;2021.02.23 07:29:28;0.92112;;-0.13;0.81
2021.02.22 13:45:00;Sell;0.02;NZDCAD;0.92363;2021.02.23 04:45:05;0.92164;;-0.09;3.16
2021.02.22 04:00:05;Sell;0.03;NZDCAD;0.9227;2021.02.23 04:15:06;0.92219;;-0.13;1.22
2021.02.22 03:45:05;Sell;0.03;NZDCAD;0.9226;2021.02.23 04:00:10;0.9224;;-0.13;0.48
2021.02.22 03:45:05;Sell;0.03;NZDCAD;0.9226;2021.02.23 04:00:02;0.92238;;-0.13;0.52
2021.02.17 10:15:01;Buy;0.01;EURGBP;0.86972;2021.02.19 12:45:01;0.86751;;-0.41;-3.09
2021.02.18 15:45:01;Buy;0.02;EURGBP;0.86464;2021.02.19 12:45:00;0.86751;;-0.21;8.03
2021.02.17 10:15:01;Buy;0.01;EURGBP;0.86972;2021.02.19 12:00:02;0.86732;;-0.41;-3.36
2021.02.18 15:15:00;Buy;0.02;EURGBP;0.86545;2021.02.19 12:00:01;0.86727;;-0.21;5.09
2021.02.17 10:45:02;Buy;0.01;EURGBP;0.86896;2021.02.18 08:15:16;0.86989;;-0.31;1.29
2021.02.12 10:15:01;Sell;0.02;AUDNZD;1.07386;2021.02.16 09:45:01;1.07367;;-0.06;0.28
2021.02.12 16:15:03;Sell;0.02;AUDNZD;1.07571;2021.02.16 04:45:07;1.07509;;-0.06;0.9
2021.02.10 17:45:00;Sell;0.02;AUDNZD;1.07247;2021.02.15 10:15:07;1.07413;;-0.14;-2.41
2021.02.12 16:15:09;Sell;0.06;AUDNZD;1.0757;2021.02.15 10:15:06;1.07416;;-0.08;6.7
2021.02.12 16:15:09;Sell;0.02;AUDNZD;1.0757;2021.02.15 10:15:01;1.07416;;-0.03;2.23
2021.02.09 23:15:01;Sell;0.02;AUDNZD;1.0689;2021.02.11 02:00:04;1.07029;;-0.11;-2.01
2021.02.10 11:45:01;Sell;0.06;AUDNZD;1.071;2021.02.11 02:00:03;1.07029;;-0.25;3.08
2021.02.10 17:00:00;Sell;0.02;AUDNZD;1.07213;2021.02.10 23:15:18;1.07064;;;2.15
2021.02.09 16:15:04;Sell;0.02;AUDCAD;0.9845;2021.02.10 11:40:32;0.98144;;-0.09;4.82
2021.02.09 16:00:02;Sell;0.02;AUDCAD;0.98418;2021.02.09 20:45:01;0.98182;;;3.71
2021.02.08 17:30:00;Sell;0.02;AUDCAD;0.98238;2021.02.09 19:30:00;0.98195;;-0.09;0.68
2021.02.08 17:30:02;Sell;0.02;AUDCAD;0.98238;2021.02.09 18:30:00;0.98225;;-0.09;0.2
2021.02.08 17:45:01;Sell;0.02;AUDCAD;0.98295;2021.02.09 10:30:01;0.98179;;-0.09;1.8199999999999998
2021.02.05 04:45:02;Buy;0.01;EURUSD;1.19566;2021.02.05 10:13:41;1.19806;;;2.4
2021.02.03 04:15:01;Buy;0.02;AUDNZD;1.05479;2021.02.05 05:15:02;1.06281;;-0.32;11.45
2021.02.03 00:05:02;Buy;0.02;AUDNZD;1.05817;2021.02.04 22:00:00;1.06178;;-0.24;5.17
2021.02.04 09:30:01;Buy;0.01;GBPCAD;1.73933;2021.02.04 14:00:33;1.7437;;;3.41
2021.02.03 01:45:00;Buy;0.02;AUDNZD;1.0566;2021.02.04 09:00:00;1.05995;;-0.24;4.82
2021.02.01 03:45:02;Buy;0.02;AUDNZD;1.06281;2021.02.02 05:00:02;1.06727;;-0.08;6.4
2021.01.29 20:45:01;Buy;0.02;AUDNZD;1.06363;2021.02.02 05:00:01;1.06729;;-0.16;5.25
2021.01.29 18:45:01;Buy;0.02;AUDNZD;1.06425;2021.02.02 02:45:27;1.06658;;-0.16;3.33
2021.01.29 16:45:02;Buy;0.02;AUDNZD;1.06546;2021.02.02 02:45:27;1.06656;;-0.16;1.5699999999999998
2021.01.25 14:30:06;Buy;0.02;AUDNZD;1.07124;2021.02.01 20:30:05;1.06548;;-0.56;-8.25
2021.01.29 20:45:02;Buy;0.15;AUDNZD;1.06363;2021.02.01 20:30:04;1.06548;;-0.59;19.88
2021.01.29 12:30:00;Buy;0.06;AUDNZD;1.06658;2021.02.01 20:30:04;1.06548;;-0.24;-4.73
2021.02.01 03:30:01;Buy;0.02;AUDNZD;1.06313;2021.02.01 14:45:00;1.06414;;;1.45
2021.01.29 05:00:00;Sell;0.01;GBPCAD;1.76244;2021.01.29 17:15:01;1.74867;;;10.81
2021.01.28 13:00:01;Sell;0.01;GBPCAD;1.75713;2021.01.29 17:00:01;1.7507700000000002;;-0.01;4.99
2021.01.28 13:00:00;Sell;0.01;GBPCAD;1.75702;2021.01.29 17:00:00;1.7507700000000002;;-0.01;4.9
2021.01.28 19:00:01;Sell;0.01;GBPCAD;1.75838;2021.01.29 16:58:00;1.7504300000000002;;-0.01;6.23
2021.01.28 11:15:01;Sell;0.01;GBPCAD;1.75636;2021.01.29 16:30:00;1.7529;;-0.01;2.71
2021.01.28 19:00:00;Sell;0.01;GBPCAD;1.7584300000000002;2021.01.29 16:15:01;1.7529400000000002;;-0.01;4.31
2021.01.28 11:15:00;Sell;0.01;GBPCAD;1.75637;2021.01.29 15:45:01;1.7539;;-0.01;1.94
2021.01.28 13:00:02;Sell;0.01;GBPCAD;1.75715;2021.01.29 15:30:01;1.75539;;-0.01;1.38
2021.01.29 07:30:00;Sell;0.01;GBPCAD;1.76373;2021.01.29 13:00:02;1.7566199999999998;;;5.54
2021.01.29 02:00:01;Sell;0.01;GBPCAD;1.7607;2021.01.29 11:45:00;1.75724;;;2.69
2021.01.28 23:45:01;Sell;0.02;GBPCAD;1.75976;2021.01.29 11:33:42;1.75727;;-0.02;3.88
2021.01.27 23:30:00;Sell;0.01;GBPCAD;1.75381;2021.01.29 11:33:42;1.75727;;-0.04;-2.69
2021.01.28 08:30:01;Sell;0.01;GBPCAD;1.75482;2021.01.29 11:15:02;1.75779;;-0.01;-2.31
2021.01.29 04:30:00;Sell;0.02;GBPCAD;1.7617500000000001;2021.01.29 11:15:01;1.75786;;;6.06
2021.01.28 23:45:03;Sell;0.01;GBPCAD;1.75979;2021.01.29 11:15:01;1.75783;;-0.01;1.53
2021.01.28 10:45:00;Buy;0.02;AUDNZD;1.06781;2021.01.28 16:45:00;1.06983;;;2.89
2021.01.25 14:30:07;Buy;0.02;AUDNZD;1.07124;2021.01.28 16:15:02;1.06929;;-0.4;-2.79
2021.01.28 13:45:00;Buy;0.06;AUDNZD;1.06771;2021.01.28 16:15:01;1.06929;;;6.77
2021.01.25 10:45:03;Sell;0.02;NZDCAD;0.91586;2021.01.28 01:37:44;0.91531;;-0.44;0.86
2021.01.26 16:15:01;Buy;0.02;AUDNZD;1.06852;2021.01.28 01:30:01;1.07045;;-0.32;2.76
2021.01.26 12:15:00;Sell;0.02;NZDCAD;0.91791;2021.01.27 15:15:00;0.91759;;-0.09;0.5
2021.01.26 12:30:00;Sell;0.02;NZDCAD;0.91826;2021.01.27 15:13:54;0.91754;;-0.09;1.13
2021.01.26 15:45:02;Sell;0.06;NZDCAD;0.91991;2021.01.27 14:30:02;0.9185;;-0.26;6.64
2021.01.25 04:45:00;Sell;0.02;NZDCAD;0.91548;2021.01.27 14:30:02;0.91851;;-0.18;-4.76
2021.01.25 04:30:00;Buy;0.02;AUDNZD;1.07318;2021.01.27 01:45:06;1.07113;;-0.16;-2.9699999999999998
2021.01.26 07:30:01;Buy;0.06;AUDNZD;1.0704;2021.01.27 01:45:05;1.07112;;-0.24;3.12
2021.01.26 14:00:02;Buy;0.02;AUDNZD;1.06894;2021.01.27 01:45:01;1.07119;;-0.08;3.25
2021.01.26 12:00:06;Buy;0.14;AUDNZD;1.06923;2021.01.27 01:35:59;1.07101;;-0.56;18.02
2021.01.25 14:00:01;Buy;0.06;AUDNZD;1.07188;2021.01.27 01:35:59;1.07101;;-0.48;-3.77
2021.01.22 03:00:00;Buy;0.02;AUDNZD;1.07527;2021.01.27 01:35:59;1.07101;;-0.24;-6.16
2021.01.25 14:30:05;Buy;0.02;AUDNZD;1.07124;2021.01.25 20:00:12;1.07266;;;2.04
2021.01.22 02:15:03;Sell;0.02;NZDCAD;0.91307;2021.01.22 16:12:24;0.91009;;;4.7
2021.01.20 18:00:01;Buy;0.03;NZDCAD;0.90451;2021.01.20 23:00:00;0.90658;;;4.91
2021.01.19 16:45:01;Sell;0.02;AUDNZD;1.0833;2021.01.20 20:15:00;1.08067;;-0.03;3.77
2021.01.19 10:00:00;Sell;0.02;AUDNZD;1.08174;2021.01.20 19:30:04;1.08094;;-0.03;1.1400000000000001
2021.01.19 17:00:05;Sell;0.06;AUDNZD;1.0838700000000001;2021.01.20 18:15:05;1.08115;;-0.09;11.68
2021.01.15 23:15:01;Sell;0.02;AUDNZD;1.08004;2021.01.20 18:15:05;1.08112;;-0.09;-1.55
2021.01.19 10:15:02;Sell;0.06;AUDNZD;1.08194;2021.01.20 18:15:01;1.08115;;-0.09;3.39
2021.01.15 19:15:00;Sell;0.02;AUDNZD;1.07931;2021.01.20 18:15:01;1.08115;;-0.09;-2.63
2021.01.19 17:00:00;Sell;0.06;AUDNZD;1.08391;2021.01.20 18:00:03;1.08136;;-0.09;10.96
2021.01.14 12:45:01;Sell;0.02;AUDNZD;1.0790899999999999;2021.01.20 18:00:03;1.08137;;-0.12;-3.27
2021.01.18 21:45:04;Buy;0.03;NZDCAD;0.90681;2021.01.20 09:15:07;0.90721;;;0.95
2021.01.19 17:00:02;Sell;0.02;AUDNZD;1.08391;2021.01.20 00:05:14;1.08173;;-0.03;3.1
2021.01.19 17:00:02;Sell;0.02;AUDNZD;1.08391;2021.01.20 00:05:13;1.08173;;-0.03;3.1
2021.01.19 17:00:01;Sell;0.02;AUDNZD;1.08391;2021.01.19 21:45:00;1.08157;;;3.33
2021.01.19 16:30:00;Sell;0.02;AUDNZD;1.08272;2021.01.19 21:30:00;1.08159;;;1.6099999999999999
2021.01.13 10:30:01;Buy;0.01;EURGBP;0.89157;2021.01.18 10:22:15;0.89199;;-0.3;0.57
2021.01.13 11:30:01;Buy;0.01;EURGBP;0.89011;2021.01.18 09:00:01;0.89036;;-0.3;0.34
2021.01.13 11:30:00;Buy;0.01;EURGBP;0.8901;2021.01.18 09:00:00;0.89035;;-0.3;0.34
2021.01.14 16:30:00;Buy;0.01;EURGBP;0.88834;2021.01.15 16:00:02;0.89046;;-0.06;2.88
2021.01.14 11:15:04;Sell;0.02;AUDNZD;1.0786;2021.01.14 23:30:01;1.07695;;;2.39
2021.01.13 11:00:01;Buy;0.01;EURGBP;0.89087;2021.01.14 11:45:00;0.89142;;-0.18;0.75
2021.01.13 11:30:02;Sell;0.01;GBPCAD;1.7426300000000001;2021.01.13 18:45:01;1.73316;;;7.45
2021.01.13 11:00:03;Sell;0.01;GBPCAD;1.74211;2021.01.13 18:30:00;1.73404;;;6.34
2021.01.12 17:30:02;Buy;0.01;EURGBP;0.89224;2021.01.13 18:06:44;0.8925;;-0.06;0.35
2021.01.13 11:30:03;Sell;0.01;GBPCAD;1.74262;2021.01.13 17:57:17;1.7343899999999999;;;6.47
2021.01.13 11:00:01;Sell;0.01;GBPCAD;1.7421600000000002;2021.01.13 17:57:14;1.73449;;;6.03
2021.01.13 11:30:04;Sell;0.01;GBPCAD;1.7426300000000001;2021.01.13 17:55:12;1.73512;;;5.91
2021.01.13 11:00:03;Sell;0.01;GBPCAD;1.74214;2021.01.13 17:45:02;1.7370100000000002;;;4.03
2021.01.13 11:00:03;Sell;0.01;GBPCAD;1.7421799999999998;2021.01.13 17:45:01;1.73697;;;4.09
2021.01.13 11:30:02;Sell;0.01;GBPCAD;1.74269;2021.01.13 17:01:00;1.73783;;;3.82
2021.01.12 10:30:02;Sell;0.02;AUDNZD;1.07549;2021.01.13 01:15:00;1.07513;;-0.03;0.52
2021.01.12 14:45:01;Sell;0.02;AUDNZD;1.07658;2021.01.13 00:15:16;1.07601;;-0.03;0.82
2021.01.11 01:24:32;Sell;0.02;AUDNZD;1.07273;2021.01.11 03:38:56;1.07172;;;1.45
2020.12.31 03:15:01;Sell;0.02;NZDCAD;0.9211;2020.12.31 17:54:28;0.91771;;;5.33
2020.12.31 13:00:00;Sell;0.02;NZDCAD;0.9221;2020.12.31 17:54:25;0.9179;;;6.6
2020.12.31 02:45:06;Sell;0.02;NZDCAD;0.92082;2020.12.31 17:52:35;0.91813;;;4.23
2020.12.24 11:45:06;Buy;0.01;EURGBP;0.89729;2020.12.24 17:02:44;0.89933;;;2.76
2020.12.22 16:15:01;Sell;0.01;EURCAD;1.57835;2020.12.22 20:30:00;1.57097;;;5.72
2020.12.22 15:45:01;Sell;0.01;EURCAD;1.57675;2020.12.22 20:15:00;1.57139;;;4.15
2020.12.22 15:45:02;Sell;0.01;EURCAD;1.57673;2020.12.22 20:00:01;1.57196;;;3.69
2020.12.21 10:45:01;Sell;0.01;EURCAD;1.57267;2020.12.22 19:00:01;1.57261;;-0.01;0.05
2020.12.22 15:45:01;Sell;0.01;EURCAD;1.57675;2020.12.22 17:56:16;1.57365;;;2.4
2020.12.21 10:30:00;Sell;0.01;EURGBP;0.91899;2020.12.21 21:09:37;0.912;;;9.39
2020.12.21 09:30:00;Sell;0.01;EURGBP;0.91499;2020.12.21 21:09:31;0.91289;;;2.82
2020.12.21 12:30:00;Sell;0.01;USDCAD;1.29539;2020.12.21 18:54:34;1.28392;;;8.93
2020.12.18 18:00:01;Sell;0.02;AUDCAD;0.97209;2020.12.21 09:45:01;0.9697;;-0.05;3.71
2020.12.18 18:00:00;Sell;0.02;AUDCAD;0.97209;2020.12.21 09:37:31;0.96976;;-0.05;3.62
2020.12.18 19:30:00;Sell;0.02;AUDCAD;0.97323;2020.12.21 09:30:05;0.97085;;-0.05;3.7
2020.12.18 18:00:01;Sell;0.02;AUDCAD;0.97214;2020.12.21 09:30:05;0.97087;;-0.05;1.98
2020.12.18 19:45:02;Sell;0.02;AUDCAD;0.97384;2020.12.21 00:05:04;0.97211;;-0.05;2.71
2020.12.18 19:45:01;Sell;0.02;AUDCAD;0.97384;2020.12.21 00:05:04;0.97207;;-0.05;2.77
2020.12.17 21:30:10;Sell;0.02;AUDCAD;0.97089;2020.12.18 06:00:00;0.96888;;-0.05;3.15
2020.12.15 09:11:54;Balance;;;;;;;;5000
